Arbt_Iandrahand.6	Arbt_Iandrahand.6.nt.7	NP	DT MD	
Arbt_Iandrahand.9	Arbt_Iandrahand.9.nt.11	NP	DT MD	
Arbt_Iandrahand.10	Arbt_Iandrahand.10.nt.12	NP	DT MD	
Arbt_Hokarangenbor.3	Arbt_Hokarangenbor.3.nt.4	NP	DT MD	
Arbt_Hokarangenbor.13	Arbt_Hokarangenbor.13.nt.3	NP	MD MD	
Arbt_Hokarangenbor.14	Arbt_Hokarangenbor.14.nt.3	NP	DT MD	
Regr_255701.4	Regr_255701.4.2	NP	MD	HD
Regr_255701.12	Regr_255701.12.19	NP	DT	HD AN MD
Regr_255566.10	Regr_255566.10.6	NP	MD DT MD	
Arbt_Barnen.3	Arbt_Barnen.3.nt.15	NP	DT MD MD	
Arbt_Barnen.3	Arbt_Barnen.3.nt.10	NP	DT MD	MD
Arbt_Barnen.6	Arbt_Barnen.6.nt.17	NP	DT	
Arbt_Barnen.9	Arbt_Barnen.9.nt.4	NP	DT MD MD	MD
Arbt_Barnen.18	Arbt_Barnen.18.nt.16	NP	DT	HD
Arbt_Riskerna.6	Arbt_Riskerna.6.nt.12	NP	DT MD MD	
Arbt_Riskerna.20	Arbt_Riskerna.20.nt.7	NP	DT MD	
Romn_Lundqvist-Ingentobak.20	Romn_Lundqvist-Ingentobak.20.2	NP	MD	HD
Romn_Lundqvist-Ingentobak.22	Romn_Lundqvist-Ingentobak.22.26	NP	MD MD	
Romn_Lundqvist-Ingentobak.45	Romn_Lundqvist-Ingentobak.45.2	NP	DT MD	HD
Romn_Lundqvist-Ingentobak.47	Romn_Lundqvist-Ingentobak.47.8	NP	MD	HD
Romn_Lundqvist-Ingentobak.104	Romn_Lundqvist-Ingentobak.104.2	NP	DT	HD
Romn_Lundqvist-Ingentobak.184	Romn_Lundqvist-Ingentobak.184.2	NP	DT MD	
Romn_Lundqvist-Ingentobak.227	Romn_Lundqvist-Ingentobak.227.6	NP	DT MD	
Romn_Lundqvist-Ingentobak.338	Romn_Lundqvist-Ingentobak.338.2	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.8	Romn_Bjelvehammar-TageBengtsson.8.3	NP	DT DT MD	
Romn_Bjelvehammar-TageBengtsson.41	Romn_Bjelvehammar-TageBengtsson.41.18	NP	MD	HD
Romn_Bjelvehammar-TageBengtsson.67	Romn_Bjelvehammar-TageBengtsson.67.17	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.150	Romn_Bjelvehammar-TageBengtsson.150.13	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.216	Romn_Bjelvehammar-TageBengtsson.216.1	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.217	Romn_Bjelvehammar-TageBengtsson.217.6	NP	DT MD	HD MD
Romn_Bjelvehammar-TageBengtsson.222	Romn_Bjelvehammar-TageBengtsson.222.7	NP	MD	HD
Romn_Bjelvehammar-TageBengtsson.235	Romn_Bjelvehammar-TageBengtsson.235.9	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.239	Romn_Bjelvehammar-TageBengtsson.239.16	NP	DT MD AN	
Romn_Bjelvehammar-TageBengtsson.239	Romn_Bjelvehammar-TageBengtsson.239.14	NP	DT MD	
Romn_Bjelvehammar-TageBengtsson.239	Romn_Bjelvehammar-TageBengtsson.239.24	NP	MD MD	HD
Romn_Holmsen-Polynesiskpassad.51	Romn_Holmsen-Polynesiskpassad.51.9	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.153	Romn_Holmsen-Polynesiskpassad.153.6	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.160	Romn_Holmsen-Polynesiskpassad.160.8	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.168	Romn_Holmsen-Polynesiskpassad.168.3	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.183	Romn_Holmsen-Polynesiskpassad.183.4	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.196	Romn_Holmsen-Polynesiskpassad.196.10	NP	MD	HD
Romn_Holmsen-Polynesiskpassad.209	Romn_Holmsen-Polynesiskpassad.209.8	NP	DT MD MD AN	
Romn_Holmsen-Polynesiskpassad.209	Romn_Holmsen-Polynesiskpassad.209.1	NP	DT MD	
Romn_Holmsen-Polynesiskpassad.337	Romn_Holmsen-Polynesiskpassad.337.2	NP	DT	HD
Romn_Holmsen-Polynesiskpassad.341	Romn_Holmsen-Polynesiskpassad.341.4	NP	DT MD	HD
Romn_Holmsen-Polynesiskpassad.404	Romn_Holmsen-Polynesiskpassad.404.6	NP	MD	HD
Romn_Holmsen-Polynesiskpassad.413	Romn_Holmsen-Polynesiskpassad.413.3	NP	DT MD	
Romn_Strand-Pagarna.70	Romn_Strand-Pagarna.70.3	NP	DT	HD
Romn_Strand-Pagarna.70	Romn_Strand-Pagarna.70.4	NP	DT	HD
Romn_Strand-Pagarna.175	Romn_Strand-Pagarna.175.3	NP	MD	MD HD
Romn_Strand-Pagarna.198	Romn_Strand-Pagarna.198.3	NP	MD MD	
Romn_Strand-Pagarna.214	Romn_Strand-Pagarna.214.3	NP	DT MD	HD
Romn_Strand-Pagarna.250	Romn_Strand-Pagarna.250.8	NP	DT MD	
Romn_Strand-Pagarna.250	Romn_Strand-Pagarna.250.1	NP	DT MD	
Romn_Strand-Pagarna.275	Romn_Strand-Pagarna.275.8	NP	DT MD	
Romn_Strand-Pagarna.294	Romn_Strand-Pagarna.294.10	NP	DT MD	HD
Romn_Strand-Pagarna.302	Romn_Strand-Pagarna.302.3	NP	MD	HD
Romn_Strand-Pagarna.308	Romn_Strand-Pagarna.308.4	NP	DT MD	
Romn_Strand-Pagarna.360	Romn_Strand-Pagarna.360.6	NP	DT MD	
Romn_Strand-Pagarna.368	Romn_Strand-Pagarna.368.nt.13	NP	DT	MD
Romn_Strand-Pagarna.374	Romn_Strand-Pagarna.374.9	NP	MD	PH
Romn_Strand-Pagarna.378	Romn_Strand-Pagarna.378.21	NP	DT MD	
Romn_Strand-Pagarna.390	Romn_Strand-Pagarna.390.2	NP	DT MD	HD
Wiki_Asterix.21	Wiki_Asterix.21.19	NP	DT	HD
Wiki_Asterix.29	Wiki_Asterix.29.2	NP	DT MD	
Wiki_Asterix.30	Wiki_Asterix.30.1	NP	DT MD	
Wiki_Asterix.32	Wiki_Asterix.32.21	NP	MD	HD
Wiki_Asterix.33	Wiki_Asterix.33.5	NP	DT MD	MD
Wiki_Asterix.34	Wiki_Asterix.34.6	NP	DT MD	
Wiki_Asterix.38	Wiki_Asterix.38.8	NP	DT MD MD	
Wiki_Asterix.39	Wiki_Asterix.39.5	NP	DT MD MD	
Wiki_Asterix.48	Wiki_Asterix.48.3	NP	DT MD	
Wiki_Asterix.53	Wiki_Asterix.53.5	NP	MD	HD
Wiki_Asterix.57	Wiki_Asterix.57.4	NP	DT MD	
Wiki_Asterix.61	Wiki_Asterix.61.nt.17	NP	DT MD	MD
Wiki_Asterix.73	Wiki_Asterix.73.15	NP	DT MD MD	
Wiki_Asterix.83	Wiki_Asterix.83.5	NP	MD	HD
Wiki_Asterix.97	Wiki_Asterix.97.12	NP	DT MD	
Wiki_Asterix.97	Wiki_Asterix.97.10	NP	DT MD MD MD	
Wiki_Kvadrat.7	Wiki_Kvadrat.7.6	NP	DT MD MD	
Wiki_LillaMy.18	Wiki_LillaMy.18.14	NP	DT MD MD	
Wiki_LillaMy.21	Wiki_LillaMy.21.8	NP	DT MD	
Wiki_Hastighetsmatare.6	Wiki_Hastighetsmatare.6.6	NP	MD	HD
Wiki_Hastighetsmatare.6	Wiki_Hastighetsmatare.6.7	NP	MD	HD
Wiki_Hastighetsmatare.22	Wiki_Hastighetsmatare.22.2	NP	DT MD	
Wiki_HarryPotter.19	Wiki_HarryPotter.19.17	NP	DT MD	
Wiki_HarryPotter.31	Wiki_HarryPotter.31.3	NP	DT	HD
Wiki_HarryPotter.32	Wiki_HarryPotter.32.4	NP	DT MD	HD
Wiki_HarryPotter.32	Wiki_HarryPotter.32.3	NP	MD	DT HD
Wiki_HarryPotter.32	Wiki_HarryPotter.32.2	NP	MD	DT HD
Wiki_HarryPotter.34	Wiki_HarryPotter.34.1	NP	DT MD	HD
Wiki_HarryPotter.34	Wiki_HarryPotter.34.2	NP	MD	HD DT
Wiki_HarryPotter.37	Wiki_HarryPotter.37.3	NP	DT MD	HD
Wiki_HarryPotter.47	Wiki_HarryPotter.47.23	NP	DT MD MD	
Wiki_HarryPotter.55	Wiki_HarryPotter.55.10	NP	DT MD MD	HD
Wiki_HarryPotter.56	Wiki_HarryPotter.56.4	NP	AN	HD
Wiki_HarryPotter.56	Wiki_HarryPotter.56.5	NP	AN	HD
Wiki_HarryPotter.81	Wiki_HarryPotter.81.3	NP	DT AN	
Wiki_HarryPotter.104	Wiki_HarryPotter.104.12	NP	MD	HD
Wiki_HarryPotter.113	Wiki_HarryPotter.113.3	NP	DT MD	
Wiki_HarryPotter.113	Wiki_HarryPotter.113.27	NP	DT	HD
Wiki_HarryPotter.116	Wiki_HarryPotter.116.8	NP	DT MD	
Wiki_HarryPotter.130	Wiki_HarryPotter.130.18	NP	DT DT MD	
Wiki_Saganomringenfilm.63	Wiki_Saganomringenfilm.63.1	NP	DT MD	
Wiki_Saganomringenfilm.75	Wiki_Saganomringenfilm.75.12	NP	MD	HD
Wiki_Saganomringenfilm.80	Wiki_Saganomringenfilm.80.7	NP	DT MD	
Wiki_Semester.9	Wiki_Semester.9.7	NP	DT	MD HD
Wiki_VascodaGama.4	Wiki_VascodaGama.4.nt.37	NP	DT	MD
Wiki_VascodaGama.4	Wiki_VascodaGama.4.10	NP	DT MD DT	MD
Wiki_VascodaGama.26	Wiki_VascodaGama.26.17	NP	DT MD	HD
Wiki_VascodaGama.32	Wiki_VascodaGama.32.12	NP	MD	HD
Wiki_VascodaGama.39	Wiki_VascodaGama.39.3	NP	DT	HD
Wiki_VascodaGama.68	Wiki_VascodaGama.68.18	NP	DT MD	
Wiki_VascodaGama.84	Wiki_VascodaGama.84.4	NP	DT MD MD	HD
Wiki_Symaskin.4	Wiki_Symaskin.4.17	NP	MD	HD
Wiki_Symaskin.4	Wiki_Symaskin.4.3	NP	MD MD MD	HD
Wiki_Symaskin.9	Wiki_Symaskin.9.3	NP	MD	HD
Wiki_Symaskin.16	Wiki_Symaskin.16.3	NP	DT MD	
Wiki_Symaskin.40	Wiki_Symaskin.40.9	NP	DT MD	
Wiki_Symaskin.63	Wiki_Symaskin.63.7	NP	MD	HD
Wiki_Vader.31	Wiki_Vader.31.5	NP	DT MD	
Wiki_Vader.31	Wiki_Vader.31.2	NP	DT MD	HD
Wiki_Vader.38	Wiki_Vader.38.1	NP	MD	HD
Wiki_Vader.50	Wiki_Vader.50.10	NP	MD MD	HD
Wiki_Vader.59	Wiki_Vader.59.8	NP	MD	MD HD
Wiki_Vader.60	Wiki_Vader.61.2	NP	MD	HD
Wiki_Vader.71	Wiki_Vader.71.3	NP	DT	HD
Wiki_Vader.155	Wiki_Vader.155.3	NP	DT MD	MD HD
Wiki_Vader.157	Wiki_Vader.157.6	NP	AN MD	HD
Wiki_Vader.166	Wiki_Vader.166.5	NP	MD DT MD	
Wiki_Vader.168	Wiki_Vader.168.24	NP	MD MD	
Wiki_Vader.195	Wiki_Vader.195.5	NP	DT MD	
Wiki_Vader.201	Wiki_Vader.201.7	NP	DT MD	
Wiki_AlexanderFleming.6	Wiki_AlexanderFleming.6.6	NP	DT MD	
Wiki_AlexanderFleming.12	Wiki_AlexanderFleming.12.1	NP	MD AN	
Wiki_AlexanderFleming.22	Wiki_AlexanderFleming.22.9	NP	DT MD	
Wiki_MiominMio.47	Wiki_MiominMio.47.21	NP	DT MD	
Wiki_MiominMio.69	Wiki_MiominMio.69.14	NP	DT DT	
Wiki_MiominMio.71	Wiki_MiominMio.71.8	NP	DT	HD
Wiki_MiominMio.78	Wiki_MiominMio.78.8	NP	DT DT	
Wiki_MiominMio.78	Wiki_MiominMio.78.14	NP	DT MD	
Wiki_MiominMio.79	Wiki_MiominMio.79.3	NP	DT DT	
Wiki_MiominMio.90	Wiki_MiominMio.90.1	NP	DT DT	
Wiki_MiominMio.148	Wiki_MiominMio.148.5	NP	DT MD	HD
Wiki_Jonssonligan.3	Wiki_Jonssonligan.3.10	NP	DT MD	HD
Wiki_Jonssonligan.32	Wiki_Jonssonligan.32.18	NP	DT	HD
Wiki_Jonssonligan.32	Wiki_Jonssonligan.32.14	NP	DT MD	HD
Wiki_Jonssonligan.36	Wiki_Jonssonligan.36.5	NP	DT MD MD	
Wiki_Jonssonligan.50	Wiki_Jonssonligan.50.15	NP	DT AN	
Wiki_Sverigesriksdag.50	Wiki_Sverigesriksdag.50.6	NP	DT	HD
Wiki_Sverigesriksdag.58	Wiki_Sverigesriksdag.58.7	NP	MD	HD
Wiki_Sverigesriksdag.58	Wiki_Sverigesriksdag.58.6	NP	MD	HD
Wiki_Sverigesriksdag.72	Wiki_Sverigesriksdag.72.7	NP	MD MD	
Wiki_Sverigesriksdag.82	Wiki_Sverigesriksdag.82.11	NP	MD	HD
Wiki_Sverigesriksdag.86	Wiki_Sverigesriksdag.86.13	NP	DT	HD
Wiki_Sverigesriksdag.97	Wiki_Sverigesriksdag.97.4	NP	DT	HD
Wiki_Sverigesriksdag.101	Wiki_Sverigesriksdag.101.3	NP	DT MD	HD
Wiki_Sverigesriksdag.108	Wiki_Sverigesriksdag.108.5	NP	DT	HD
Wiki_Sverigesriksdag.109	Wiki_Sverigesriksdag.109.2	NP	DT MD	
Blog_265827-15106306.11	Blog_265827-15106306.11.1	PP	OO	HD
Blog_6843-5164672.9	Blog_6843-5164672.9.20	PP	MD OO	HD
Blog_5089-62681.15	Blog_5089-62681.15.8	PP	OO	HD
Eupa_00-01-17.349	Eupa_00-01-17.349.5	PP	OO	HD
Eupa_00-01-17.356	Eupa_00-01-17.356.9	PP	OO OO	
Eupa_00-01-17.640	Eupa_00-01-17.640.44	PP	OO	HD
Eupa_00-01-17.707	Eupa_00-01-17.707.9	PP	MD OO	HD
Arbt_Ariel.19	Arbt_Ariel.19.5	PP	OO	HD
Romn_Lundqvist-Ingentobak.113	Romn_Lundqvist-Ingentobak.113.35	PP	OO	
Romn_Lundqvist-Ingentobak.113	Romn_Lundqvist-Ingentobak.113.24	PP	OO	HD
Romn_Lundqvist-Ingentobak.113	Romn_Lundqvist-Ingentobak.113.26	PP	OO	HD
Romn_Lundqvist-Ingentobak.113	Romn_Lundqvist-Ingentobak.113.28	PP	OO	HD
Romn_Lundqvist-Ingentobak.405	Romn_Lundqvist-Ingentobak.405.9	PP	OO OO	
Romn_Bjelvehammar-TageBengtsson.114	Romn_Bjelvehammar-TageBengtsson.114.7	PP	OO	HD
Romn_Bjelvehammar-TageBengtsson.211	Romn_Bjelvehammar-TageBengtsson.211.15	PP	OO	HD
Romn_Strand-Pagarna.172	Romn_Strand-Pagarna.172.6	PP	OO	HD
Wiki_Vader.55	Wiki_Vader.55.4	PP	OO	HD
Wiki_Vader.79	Wiki_Vader.79.4	PP	OO	HD
Wiki_MiominMio.139	Wiki_MiominMio.139.nt.7	PP	OO	HD
Wiki_Sverigesriksdag.86	Wiki_Sverigesriksdag.86.5	PP	OO	HD
Wiki_Sverigesriksdag.86	Wiki_Sverigesriksdag.86.8	PP	OO	HD
Blog_160886-12595823.16	Blog_160886-12595823.16.2	S	MD MD SP	
Blog_160886-12595823.18	Blog_160886-12595823.18.2	S	MD SP	SB HD
Blog_160886-12595823.21	Blog_160886-12595823.21.5	S	IV	HD
Blog_160886-11338599.1	Blog_160886-11338599.1.6	S	SB IV	
Blog_160886-11338599.1	Blog_160886-11338599.1.5	S	IV	SB
Blog_160886-11338599.6	Blog_160886-11338599.6.5	S	MD MD	SB HD OO
Blog_160886-11338599.9	Blog_160886-11338599.9.6	S	MD MD	
Blog_160886-11338557.1	Blog_160886-11338557.1.10	S	SB IV	
Blog_160886-11338557.7	Blog_160886-11338557.7.4	S	SB IV	
Blog_160886-11338557.11	Blog_160886-11338557.11.6	S	JF SP SB	
Blog_160886-11338557.12	Blog_160886-11338557.12.6	S	DF SP SB DF DF	
Blog_160886-12591771.9c	Blog_160886-12591771.9.8	S	SB MD IV	
Blog_160886-11338497.2	Blog_160886-11338497.2.5	S	IV	SB
Blog_160886-11338497.10	Blog_160886-11338497.10.11	S	SB MD IV	
Blog_160886-11338497.21	Blog_160886-11338497.21.nt.16	S	SP MD	
Blog_160886-11338497.21	Blog_160886-11338497.21.10	S	SB IV	
Blog_188519-10179826.5	Blog_188519-10179826.5.6	S	IV	SB HD
Blog_188519-10179826.17	Blog_188519-10179826.17.8	S	MD IV	HD SB MD
Blog_188519-10542620.15	Blog_188519-10542620.15.12	S	IV	HD SB
Blog_188519-10542620.34	Blog_188519-10542620.34.5	S	IV	HD SB
Blog_188519-10542620.36	Blog_188519-10542620.36.7	S	IV	MD HD SB MD
Blog_13263-144355.2	Blog_13263-144355.2.9	S	MD OO MD	
Blog_13263-144355.3	Blog_13263-144355.3.2	S	SB RA	
Blog_13263-144355.3	Blog_13263-144355.3.3	S	SB RA	
Blog_13263-255637.2	Blog_13263-255637.2.7	S	SP	MD MD MD SB HD
Blog_13263-255637.2	Blog_13263-255637.2.6	S	MD SP	MD MD MD SB HD
Blog_13263-862913.2	Blog_13263-862913.2.4	S	OA	HD MD SB
Blog_13263-813010.3	Blog_13263-813010.3.4	S	IV	SB HD MD
Blog_13263-691527.3	Blog_13263-691527.3.10	S	SP	HD SB
Blog_13263-728008.1	Blog_13263-728008.1.7	S	SB IV	
Blog_13263-596973.2	Blog_13263-596973.2.5	S	IV	HD SB
Blog_13263-1087147.3	Blog_13263-1087147.3.13	S	OO	SB HD
Blog_13263-236413.2	Blog_13263-236413.2.14	S	MD SP	
Blog_13263-236413.2	Blog_13263-236413.2.12	S	MD MD SP	
Blog_13263-313966.1	Blog_13263-313966.1.9	S	DF MD IV	
Blog_13263-313966.1	Blog_13263-313966.1.11	S	MD MD SB SB SP	
Blog_13263-24167.3	Blog_13263-24167.3.10	S	IV	HD SB
Blog_13263-24167.3	Blog_13263-24167.3.9	S	IV	HD SB
Blog_13263-513530.4	Blog_13263-513530.4.9	S	PL RA	HD SB
Blog_12325-1398819.18	Blog_12325-1398819.18.11	S	SB IV	
Blog_12325-1398819.25	Blog_12325-1398819.25.6	S	IV	HD
Blog_12325-1398819.27a	Blog_12325-1398819.27a.6	S	SP	SB HD
Blog_12325-2172538.10	Blog_12325-2172538.10.4	S	DF SB OA	
Blog_12325-1621221.4	Blog_12325-1621221.4.nt.13	S	SB SP	
Blog_12325-2413172.1	Blog_12325-2413172.1.1	S	SP MD	
Blog_12325-2413172.7	Blog_12325-2413172.7.16	S	SP	SB HD
Blog_12325-2413172.12	Blog_12325-2413172.12.7	S	MD OO MD	
Blog_12325-2413172.13	Blog_12325-2413172.13.14	S	SB IV	
Blog_12325-2413172.13	Blog_12325-2413172.13.10	S	SB IV	
Blog_12325-2413172.19	Blog_12325-2413172.19.nt.9	S	OO MD MD	
Blog_12325-2413172.20	Blog_12325-2413172.20.nt.7	S	DF OO MD	
Blog_12325-2413172.23	Blog_12325-2413172.23.nt.3	S	DF DF OO	
Blog_12325-1884438.1	Blog_12325-1884438.1.3	S	MD	
Blog_12325-1884438.6	Blog_12325-1884438.6.10	S	SB	RA HD
Blog_12325-1189192.9	Blog_12325-1189192.9.nt.5	S	MD	SB HD SP
Blog_12325-1189192.10	Blog_12325-1189192.10.15	S	SB IV	
Blog_26224-3394076.1	Blog_26224-3394076.1.1	S	SP MD	
Blog_26224-1714803.1	Blog_26224-1714803.1.5	S	MD OO	SB HD
Blog_26224-1714803.5	Blog_26224-1714803.5.1	S	SB MD	
Blog_26224-1042486.1	Blog_26224-1042486.1.6	S	SB IV	
Blog_265827-14454547.14	Blog_265827-14454547.14.2	S	SP MD	
Blog_265827-14454547.20	Blog_265827-14454547.20.1	S	MD SP	
Blog_265827-14844249.3	Blog_265827-14844249.3.6	S	MD	OO HD
Blog_265827-14989915.2	Blog_265827-14989915.2.7	S	IV	SB HD MD
Blog_265827-15165011.1	Blog_265827-15165011.1.nt.9	S	OO MD	
Blog_265827-14454566.3	Blog_265827-14454566.3.4	S	IV	MD SB HD
Blog_265827-14454804.3	Blog_265827-14454804.3.nt.6	S	SP DF	
Blog_265827-14454804.5	Blog_265827-14454804.5.6	S	SP	HD SB
Blog_265827-14454804.7	Blog_265827-14454804.7.12	S	IV	SB HD
Blog_265827-14889090.3	Blog_265827-14889090.3.6	S	DF MD SP	
Blog_265827-14889090.4	Blog_265827-14889090.4.2	S	DF OO	
Blog_265827-14455040.3	Blog_265827-14455040.3.2	S	IV	SB MD MD HD
Blog_265827-14922303.1	Blog_265827-14922303.1.1	S	DF MD MD MD	
Blog_265827-15246480.4	Blog_265827-15246480.4.3	S	DF SP MD	
Blog_265827-14455131.3	Blog_265827-14455131.3.4	S	IV	HD SB
Blog_265827-15106306.4	Blog_265827-15106306.4.7	S	IV	HD SB
Blog_265827-15106306.11	Blog_265827-15106306.11.7	S	PL OA	
Blog_265827-15106306.11	Blog_265827-15106306.11.10	S	MD OA	PL
Blog_265827-15106306.13	Blog_265827-15106306.13.3	S	SB SP	
Blog_265827-15106306.14	Blog_265827-15106306.14.3	S	SB SP	
Blog_265827-14749673.5	Blog_265827-14749673.5.nt.7	S	SP DF	
Blog_265827-14749673.5	Blog_265827-14749673.5.nt.4	S	MD SP	
Blog_265827-14749673.5	Blog_265827-14749673.5.nt.5	S	MD SP	
Blog_265827-15106304.2	Blog_265827-15106304.2.9	S	IV	MD SB HD MD
Blog_6843-5164672.12	Blog_6843-5164672.12.8	S	IV	SB RA HD
Blog_6843-5164672.15	Blog_6843-5164672.15.8	S	IV	SB HD MD MD
Blog_6843-4328736.4	Blog_6843-4328736.4.1	S	SB SP	HD
Blog_6843-3465275.7	Blog_6843-3465275.7.10	S	MD SP	HD SB
Blog_6843-3465275.10	Blog_6843-3465275.10.3	S	SB SP	
Blog_6843-3465275.11	Blog_6843-3465275.11.3	S	SB SP	
Blog_6843-3465275.12	Blog_6843-3465275.12.2	S	SB SP	
Blog_6843-3465275.13	Blog_6843-3465275.13.2	S	SB SP	
Blog_6843-3465275.14	Blog_6843-3465275.14.1	S	SB SP	
Blog_6843-3465275.15a	Blog_6843-3465275.15a.2	S	SB	
Blog_6843-3465275.15b	Blog_6843-3465275.15b.1	S	SP MD	
Blog_6843-2767923.18	Blog_6843-2767923.18.12	S	SB MD IV	
Blog_6843-2767923.19	Blog_6843-2767923.19.22	S	MD	OO HD SB
Blog_5089-9048317.2	Blog_5089-9048317.2.nt.7	S	DF MD MD RA MD DF	
Blog_5089-9048317.4	Blog_5089-9048317.4.3	S	SB MD IV	
Blog_5089-9048317.15	Blog_5089-9048317.15.11	S	SB MD IV	
Blog_5089-9048317.16	Blog_5089-9048317.16.3	S	PL OA	
Blog_5089-9048317.16	Blog_5089-9048317.16.9	S	PL OA	
Blog_5089-9048317.17	Blog_5089-9048317.17.7	S	SB IV	
Blog_5089-9048317.33	Blog_5089-9048317.33.9	S	ES MD	SB HD
Blog_5089-9048317.35	Blog_5089-9048317.35.8	S	SB IV	MD
Blog_5089-9048317.36	Blog_5089-9048317.36.16	S	SB IV	
Blog_5089-9048317.36	Blog_5089-9048317.36.8	S	IV	SB
Blog_5089-9048317.39	Blog_5089-9048317.39.9	S	MD OA RA	SB HD
Blog_5089-12282516.5	Blog_5089-12282516.5.4	S	SB IV	
Blog_5089-12282516.6	Blog_5089-12282516.6.2	S	IV	SB HD
Blog_5089-12282516.7	Blog_5089-12282516.7.16	S	SB MD	
Blog_5089-12282516.14	Blog_5089-12282516.14.3	S	SB IV	HD
Blog_5089-12282516.25	Blog_5089-12282516.25.14	S	MD RA	SB HD
Blog_5089-12282516.29	Blog_5089-12282516.29.3	S	SB IV	
Blog_5089-12282516.31	Blog_5089-12282516.31.nt.12	S	SP MD DF	
Blog_5089-3694482.2	Blog_5089-3694482.2.5	S	SB IV	
Blog_5089-3694482.6	Blog_5089-3694482.6.4	S	SB IV	
Blog_5089-3694482.14	Blog_5089-3694482.14.4	S	SP MD	
Blog_5089-3694482.15	Blog_5089-3694482.15.15	S	IV	HD SB
Blog_5089-3694482.15	Blog_5089-3694482.15.7	S	IV MD	HD MD SB
Blog_5089-9240616.11	Blog_5089-9240616.11.12	S	MD RA MD	OO SB HD
Blog_5089-9240616.11	Blog_5089-9240616.11.10	S	SB MD IV	
Blog_5089-9240616.11	Blog_5089-9240616.11.7	S	SB IV	
Blog_5089-9240616.20	Blog_5089-9240616.20.16	S	SB IV DF	
Blog_5089-9240616.20	Blog_5089-9240616.20.12	S	IV	SB
Blog_5089-9240616.26	Blog_5089-9240616.26.26	S	IV	SB HD
Blog_5089-9240616.33	Blog_5089-9240616.33.9	S	SB IV	
Blog_5089-9240616.37	Blog_5089-9240616.37.14	S	MD IV	HD SB
Blog_5089-62681.6	Blog_5089-62681.6.9	S	SB IV	
Blog_5089-62681.15	Blog_5089-62681.15.13	S	SP MD	SB HD
Blog_5089-62681.15	Blog_5089-62681.15.2	S	SB IV	
Blog_5089-62681.24	Blog_5089-62681.24.10	S	SP MD	
Blog_5089-62681.25	Blog_5089-62681.25.4	S	IV	HD SB
Blog_5089-62681.31	Blog_5089-62681.31.9	S	MD PL MD MD	
Blog_9154-5334916.7	Blog_9154-5334916.7.2	S	MD MD IV	SB
Blog_9154-6030495.4	Blog_9154-6030495.4.11	S	MD SP EF	HD SB MD
Blog_9154-6030495.4	Blog_9154-6030495.4.5	S	SP	HD SB MD
Blog_9154-6030495.11	Blog_9154-6030495.11.7	S	MD IV	SB HD
Blog_9154-6030495.11	Blog_9154-6030495.11.11	S	IV	SB HD
Blog_9154-6030495.11	Blog_9154-6030495.11.12	S	IV	SB HD
Blog_9154-6336623.3	Blog_9154-6336623.3.5	S	MD IV	SB
Blog_9154-6336623.9	Blog_9154-6336623.9.14	S	SB IV	
Blog_9154-501423.2	Blog_9154-501423.2.21	S	IV MD	MD HD SB
Blog_9154-4949551.1	Blog_9154-4949551.1.15	S	IV	SB
Blog_9154-4949551.3	Blog_9154-4949551.3.nt.6	S	MD OO	
Blog_9154-4949551.5	Blog_9154-4949551.5.3	S	MD SP	
Blog_54523-7856343.2	Blog_54523-7856343.2.22	S	DF PL MD	
Blog_54523-7856343.2	Blog_54523-7856343.2.21	S	PL MD	
Blog_54523-7856343.6	Blog_54523-7856343.6.13	S	MD IV	RA SB HD
Blog_54523-7856343.7	Blog_54523-7856343.7.5	S	SB IV	
Blog_54523-7856343.8	Blog_54523-7856343.8.33	S	OO OP	
Blog_54523-7856343.8	Blog_54523-7856343.8.18	S	SB MD IV	
Blog_54523-7856343.8	Blog_54523-7856343.8.6	S	SB IV	
Blog_54523-7856343.14	Blog_54523-7856343.14.26	S	IV	HD
Blog_54523-7856343.14	Blog_54523-7856343.14.27	S	OO	
Blog_54523-7856343.14	Blog_54523-7856343.14.14	S	PL MD	
Blog_54523-7856343.21	Blog_54523-7856343.21.nt.10	S	OO MD	
Blog_54523-8202951.1	Blog_54523-8202951.1.11	S	SP SB	
Blog_54523-8202951.3	Blog_54523-8202951.3.5	S	IV	HD SB
Blog_54523-8202951.4	Blog_54523-8202951.4.12	S	SB IV	
Blog_54523-8202951.5	Blog_54523-8202951.5.11	S	MD OA DF	HD SB MD
Blog_54523-8202951.7	Blog_54523-8202951.7.9	S	SB MD IV	
Blog_54523-9913239.9	Blog_54523-9913239.9.22	S	DF SB	
Blog_54523-9913239.9	Blog_54523-9913239.9.14	S	IV	SB HD
Blog_54523-9913239.11	Blog_54523-9913239.11.29	S	MD SB	HD OO
